timestamp,gyr_x,gyr_y,gyr_z,acc_x,acc_y,acc_z,pkt_time_ns
114784,-278,88,55,-1003,1732,-7681,1745146176304258759
114976,-32,-68,56,-809,1526,-8067,1745146176304258759
115168,-43,-75,63,-926,1524,-7826,1745146176304258759
115360,-60,-46,69,-946,1494,-7995,1745146176304258759
115552,-81,-59,75,-914,1591,-8048,1745146176304258759
115744,-110,-38,77,-878,1708,-8150,1745146176304258759
115936,-96,-33,69,-890,1742,-8252,1745146176304258759
116128,-97,-31,56,-912,1628,-8274,1745146176304258759
116320,-101,-14,37,-895,1588,-8285,1745146176304258759
116512,-99,-13,24,-801,1618,-8246,1745146176304258759
116704,-118,-12,22,-760,1695,-8238,1745146176304258759
116896,-114,8,24,-821,1906,-8347,1745146176304258759
117088,-82,28,23,-929,2194,-8440,1745146176357994622
117280,-32,57,9,-998,2291,-8570,1745146176357994622
117472,34,65,-20,-887,2318,-8571,1745146176357994622
117664,77,73,-39,-662,2288,-8485,1745146176357994622
117856,106,84,-40,-468,2302,-8379,1745146176357994622
118048,142,86,-24,-398,2350,-8003,1745146176357994622
118240,92,61,-13,-451,1930,-8756,1745146176357994622
118432,236,57,6,-318,3054,-7947,1745146176357994622
118624,311,58,2,-739,2750,-8115,1745146176357994622
118816,365,96,-23,-843,2044,-8412,1745146176357994622
119008,342,97,-43,-777,1693,-8032,1745146176357994622
119200,346,139,15,-1053,2808,-8860,1745146176357994622
119392,117,473,219,-1616,-2368,-8012,1745146176420734570
119584,-165,636,-80,-3053,-842,-5618,1745146176420734570
119776,-260,278,-40,-1060,-1035,-7294,1745146176420734570
119968,-399,263,-25,-277,-122,-7668,1745146176420734570
120160,-522,234,-21,-31,975,-7445,1745146176420734570
120352,-547,198,-52,-135,1969,-7470,1745146176420734570
120544,-466,132,-77,-513,2612,-7673,1745146176420734570
120736,-346,102,-72,-928,3069,-7620,1745146176420734570
120928,-219,98,-27,-1032,3147,-7659,1745146176420734570
121120,-108,91,-12,-955,2984,-7696,1745146176420734570
121312,-22,91,-35,-847,2707,-7738,1745146176420734570
121504,37,82,-54,-750,2395,-7734,1745146176420734570
121696,78,71,-55,-703,2075,-7738,1745146176475332925
121888,88,61,-43,-735,1813,-7743,1745146176475332925
122080,78,54,-30,-807,1614,-7752,1745146176475332925
122272,55,49,-23,-876,1511,-7781,1745146176475332925
122464,26,51,-21,-894,1474,-7812,1745146176475332925
122656,1,56,-22,-864,1521,-7851,1745146176475332925
122848,-22,60,-23,-804,1578,-7870,1745146176475332925
123040,-40,63,-23,-717,1681,-7898,1745146176475332925
123232,-49,62,-23,-661,1780,-7914,1745146176475332925
123424,-52,58,-25,-624,1852,-7925,1745146176475332925
123616,-49,54,-26,-612,1912,-7926,1745146176475332925
123808,-44,50,-28,-582,1939,-7950,1745146176475332925
124000,-39,46,-29,-581,1910,-7960,1745146176530602577
124192,-35,42,-28,-587,1897,-7948,1745146176530602577
124384,-34,39,-30,-578,1854,-7958,1745146176530602577
124576,-35,38,-30,-580,1819,-7949,1745146176530602577
124768,-40,36,-29,-591,1793,-7951,1745146176530602577
124960,-45,34,-30,-591,1779,-7937,1745146176530602577
125152,-49,33,-32,-609,1762,-7913,1745146176530602577
125344,-51,32,-33,-605,1764,-7914,1745146176530602577
125536,-54,28,-35,-618,1761,-7904,1745146176530602577
125728,-55,23,-36,-648,1749,-7892,1745146176530602577
125920,-56,20,-39,-673,1736,-7884,1745146176530602577
126112,-56,18,-43,-696,1726,-7854,1745146176530602577
126304,-54,17,-45,-716,1713,-7814,1745146176594103299
126496,-51,17,-46,-732,1717,-7768,1745146176594103299
126688,-47,16,-47,-751,1703,-7746,1745146176594103299
126880,-41,12,-47,-755,1699,-7736,1745146176594103299
127072,-36,10,-48,-770,1705,-7742,1745146176594103299
127264,-31,7,-50,-800,1716,-7726,1745146176594103299
127456,-27,4,-52,-813,1742,-7734,1745146176594103299
127648,-19,0,-52,-828,1712,-7746,1745146176594103299
127840,3,-4,-51,-776,1662,-7669,1745146176594103299
128032,32,1,-58,-757,1671,-7732,1745146176594103299
128224,26,0,-74,-775,1737,-7694,1745146176594103299
128416,1,-17,-87,-773,1756,-7596,1745146176594103299
128608,-20,-34,-89,-822,1717,-7643,1745146176650935279
128800,-34,-37,-82,-881,1726,-7734,1745146176650935279
128992,-44,-33,-72,-1014,1833,-7749,1745146176650935279
129184,-42,-27,-66,-1081,1982,-7713,1745146176650935279
129376,-28,-21,-68,-1115,2077,-7712,1745146176650935279
